REPORT TITLE TEXT,RPRT_TTL_TXT,,X,,,,,
FIR DATE,FR_DT,,X,,,,,
SALES DEALER NATIONAL CODE,SLS_DLR_NTNL_CD,,X,,,,,
SALES DEALER LIST SORT ORDER NUMBER,SLS_DLR_LST_SRT_ORDR_NMBR,,X,,,,,
INTERCO FLAG,INTRC_FLG,,X,,,,,
PREFECTURE LIST SORT ORDER NUMBER,PRFCTR_LST_SRT_ORDR_NMBR,,X,,,,,
OUTLET LIST SORT ORDER NUMBER,OTLT_LST_SRT_ORDR_NMBR,,X,,,,,
ORDER DEALER CUSTOMER NUMBER,ORDR_DLR_CSTMR_NMBR,,X,,,,,
NO ORDER DEALER CUSTOMER NUMBER,NO_ORDR_DLR_CSTMR_NMBR,,X,,,,,
ORDER UNCATEGORIZED NUMBER,ORDR_UNCTGRZD_NMBR,,X,,,,,
SERVICE ENTRANCE ORDER NUMBER,SRVC_ENTRNC_ORDR_NMBR,,X,,,,,
REPORT DESCRIPTION TEXT 1,RPRT_DSCRPTN_TXT_1,,X,,,,,
REPORT DESCRIPTION NUMBER 1,RPRT_DSCRPTN_NMBR_1,,X,,,,,
REPORT DESCRIPTION TEXT 2,RPRT_DSCRPTN_TXT_2,,X,,,,,
REPORT DESCRIPTION NUMBER 2,RPRT_DSCRPTN_NMBR_2,,X,,,,,
REPORT DESCRIPTION TEXT 3,RPRT_DSCRPTN_TXT_3,,X,,,,,
REPORT DESCRIPTION NUMBER 3,RPRT_DSCRPTN_NMBR_3,,X,,,,,
REPORT DESCRIPTION TEXT 4,RPRT_DSCRPTN_TXT_4,,X,,,,,
REPORT DESCRIPTION NUMBER 4,RPRT_DSCRPTN_NMBR_4,,X,,,,,
REPORT DESCRIPTION TEXT 5,RPRT_DSCRPTN_TXT_5,,X,,,,,
REPORT DESCRIPTION NUMBER 5,RPRT_DSCRPTN_NMBR_5,,X,,,,,
REPORT DESCRIPTION TEXT 6,RPRT_DSCRPTN_TXT_6,,X,,,,,
REPORT DESCRIPTION NUMBER 6,RPRT_DSCRPTN_NMBR_6,,X,,,,,
REPORT DESCRIPTION TEXT 7,RPRT_DSCRPTN_TXT_7,,X,,,,,
REPORT DESCRIPTION NUMBER 7,RPRT_DSCRPTN_NMBR_7,,X,,,,,
REPORT DESCRIPTION TEXT 8,RPRT_DSCRPTN_TXT_8,,X,,,,,
REPORT DESCRIPTION NUMBER 8,RPRT_DSCRPTN_NMBR_8,,X,,,,,
REPORT DESCRIPTION TEXT 9,RPRT_DSCRPTN_TXT_9,,X,,,,,
REPORT DESCRIPTION NUMBER 9,RPRT_DSCRPTN_NMBR_9,,X,,,,,
REPORT DESCRIPTION TEXT 10,RPRT_DSCRPTN_TXT_10,,X,,,,,
REPORT DESCRIPTION NUMBER 10,RPRT_DSCRPTN_NMBR_10,,X,,,,,
REPORT DESCRIPTION TEXT 11,RPRT_DSCRPTN_TXT_11,,X,,,,,
REPORT DESCRIPTION NUMBER 11,RPRT_DSCRPTN_NMBR_11,,X,,,,,
REPORT DESCRIPTION TEXT 12,RPRT_DSCRPTN_TXT_12,,X,,,,,
REPORT DESCRIPTION NUMBER 12,RPRT_DSCRPTN_NMBR_12,,X,,,,,
REPORT DESCRIPTION TEXT 13,RPRT_DSCRPTN_TXT_13,,X,,,,,
REPORT DESCRIPTION NUMBER 13,RPRT_DSCRPTN_NMBR_13,,X,,,,,
REPORT DESCRIPTION TEXT 14,RPRT_DSCRPTN_TXT_14,,X,,,,,
REPORT DESCRIPTION NUMBER 14,RPRT_DSCRPTN_NMBR_14,,X,,,,,
REPORT DESCRIPTION TEXT 15,RPRT_DSCRPTN_TXT_15,,X,,,,,
REPORT DESCRIPTION NUMBER 15,RPRT_DSCRPTN_NMBR_15,,X,,,,,
REPORT DESCRIPTION TEXT 16,RPRT_DSCRPTN_TXT_16,,X,,,,,
REPORT DESCRIPTION NUMBER 16,RPRT_DSCRPTN_NMBR_16,,X,,,,,
REPORT DESCRIPTION TEXT 17,RPRT_DSCRPTN_TXT_17,,X,,,,,
REPORT DESCRIPTION NUMBER 17,RPRT_DSCRPTN_NMBR_17,,X,,,,,
REPORT DESCRIPTION TEXT 18,RPRT_DSCRPTN_TXT_18,,X,,,,,
REPORT DESCRIPTION NUMBER 18,RPRT_DSCRPTN_NMBR_18,,X,,,,,
REPORT DESCRIPTION TEXT 19,RPRT_DSCRPTN_TXT_19,,X,,,,,
REPORT DESCRIPTION NUMBER 19,RPRT_DSCRPTN_NMBR_19,,X,,,,,
REPORT DESCRIPTION TEXT 20,RPRT_DSCRPTN_TXT_20,,X,,,,,
REPORT DESCRIPTION NUMBER 20,RPRT_DSCRPTN_NMBR_20,,X,,,,,
REPORT DESCRIPTION TEXT 21,RPRT_DSCRPTN_TXT_21,,X,,,,,
REPORT DESCRIPTION NUMBER 21,RPRT_DSCRPTN_NMBR_21,,X,,,,,
REPORT DESCRIPTION TEXT 22,RPRT_DSCRPTN_TXT_22,,X,,,,,
REPORT DESCRIPTION NUMBER 22,RPRT_DSCRPTN_NMBR_22,,X,,,,,
REPORT DESCRIPTION TEXT 23,RPRT_DSCRPTN_TXT_23,,X,,,,,
REPORT DESCRIPTION NUMBER 23,RPRT_DSCRPTN_NMBR_23,,X,,,,,
REPORT DESCRIPTION TEXT 24,RPRT_DSCRPTN_TXT_24,,X,,,,,
REPORT DESCRIPTION NUMBER 24,RPRT_DSCRPTN_NMBR_24,,X,,,,,
REPORT DESCRIPTION TEXT 25,RPRT_DSCRPTN_TXT_25,,X,,,,,
REPORT DESCRIPTION NUMBER 25,RPRT_DSCRPTN_NMBR_25,,X,,,,,
REPORT DESCRIPTION TEXT 26,RPRT_DSCRPTN_TXT_26,,X,,,,,
REPORT DESCRIPTION NUMBER 26,RPRT_DSCRPTN_NMBR_26,,X,,,,,
REPORT DESCRIPTION TEXT 27,RPRT_DSCRPTN_TXT_27,,X,,,,,
REPORT DESCRIPTION NUMBER 27,RPRT_DSCRPTN_NMBR_27,,X,,,,,
REPORT DESCRIPTION TEXT 28,RPRT_DSCRPTN_TXT_28,,X,,,,,
REPORT DESCRIPTION NUMBER 28,RPRT_DSCRPTN_NMBR_28,,X,,,,,
REPORT DESCRIPTION TEXT 29,RPRT_DSCRPTN_TXT_29,,X,,,,,
REPORT DESCRIPTION NUMBER 29,RPRT_DSCRPTN_NMBR_29,,X,,,,,
REPORT DESCRIPTION TEXT 30,RPRT_DSCRPTN_TXT_30,,X,,,,,
REPORT DESCRIPTION NUMBER 30,RPRT_DSCRPTN_NMBR_30,,X,,,,,
REPORT DESCRIPTION TEXT 31,RPRT_DSCRPTN_TXT_31,,X,,,,,
REPORT DESCRIPTION NUMBER 31,RPRT_DSCRPTN_NMBR_31,,X,,,,,
REPORT DESCRIPTION TEXT 32,RPRT_DSCRPTN_TXT_32,,X,,,,,
REPORT DESCRIPTION NUMBER 32,RPRT_DSCRPTN_NMBR_32,,X,,,,,
REPORT DESCRIPTION TEXT 33,RPRT_DSCRPTN_TXT_33,,X,,,,,
REPORT DESCRIPTION NUMBER 33,RPRT_DSCRPTN_NMBR_33,,X,,,,,
REPORT DESCRIPTION TEXT 34,RPRT_DSCRPTN_TXT_34,,X,,,,,
REPORT DESCRIPTION NUMBER 34,RPRT_DSCRPTN_NMBR_34,,X,,,,,
REPORT DESCRIPTION TEXT 35,RPRT_DSCRPTN_TXT_35,,X,,,,,
REPORT DESCRIPTION NUMBER 35,RPRT_DSCRPTN_NMBR_35,,X,,,,,
REPORT DESCRIPTION TEXT 36,RPRT_DSCRPTN_TXT_36,,X,,,,,
REPORT DESCRIPTION NUMBER 36,RPRT_DSCRPTN_NMBR_36,,X,,,,,
REPORT DESCRIPTION TEXT 37,RPRT_DSCRPTN_TXT_37,,X,,,,,
REPORT DESCRIPTION NUMBER 37,RPRT_DSCRPTN_NMBR_37,,X,,,,,
REPORT DESCRIPTION TEXT 38,RPRT_DSCRPTN_TXT_38,,X,,,,,
REPORT DESCRIPTION NUMBER 38,RPRT_DSCRPTN_NMBR_38,,X,,,,,
REPORT DESCRIPTION TEXT 39,RPRT_DSCRPTN_TXT_39,,X,,,,,
REPORT DESCRIPTION NUMBER 39,RPRT_DSCRPTN_NMBR_39,,X,,,,,
REPORT DESCRIPTION TEXT 40,RPRT_DSCRPTN_TXT_40,,X,,,,,
REPORT DESCRIPTION NUMBER 40,RPRT_DSCRPTN_NMBR_40,,X,,,,,
REPORT DESCRIPTION TEXT 41,RPRT_DSCRPTN_TXT_41,,X,,,,,
REPORT DESCRIPTION NUMBER 41,RPRT_DSCRPTN_NMBR_41,,X,,,,,
REPORT DESCRIPTION TEXT 42,RPRT_DSCRPTN_TXT_42,,X,,,,,
REPORT DESCRIPTION NUMBER 42,RPRT_DSCRPTN_NMBR_42,,X,,,,,
REPORT DESCRIPTION TEXT 43,RPRT_DSCRPTN_TXT_43,,X,,,,,
REPORT DESCRIPTION NUMBER 43,RPRT_DSCRPTN_NMBR_43,,X,,,,,
REPORT DESCRIPTION TEXT 44,RPRT_DSCRPTN_TXT_44,,X,,,,,
REPORT DESCRIPTION NUMBER 44,RPRT_DSCRPTN_NMBR_44,,X,,,,,
REPORT DESCRIPTION TEXT 45,RPRT_DSCRPTN_TXT_45,,X,,,,,
REPORT DESCRIPTION NUMBER 45,RPRT_DSCRPTN_NMBR_45,,X,,,,,
REPORT DESCRIPTION TEXT 46,RPRT_DSCRPTN_TXT_46,,X,,,,,
REPORT DESCRIPTION NUMBER 46,RPRT_DSCRPTN_NMBR_46,,X,,,,,
REPORT DESCRIPTION TEXT 47,RPRT_DSCRPTN_TXT_47,,X,,,,,
REPORT DESCRIPTION NUMBER 47,RPRT_DSCRPTN_NMBR_47,,X,,,,,
REPORT DESCRIPTION TEXT 48,RPRT_DSCRPTN_TXT_48,,X,,,,,
REPORT DESCRIPTION NUMBER 48,RPRT_DSCRPTN_NMBR_48,,X,,,,,
REPORT DESCRIPTION TEXT 49,RPRT_DSCRPTN_TXT_49,,X,,,,,
REPORT DESCRIPTION NUMBER 49,RPRT_DSCRPTN_NMBR_49,,X,,,,,
REPORT DESCRIPTION TEXT 50,RPRT_DSCRPTN_TXT_50,,X,,,,,
REPORT DESCRIPTION NUMBER 50,RPRT_DSCRPTN_NMBR_50,,X,,,,,
REPORT DESCRIPTION TEXT 51,RPRT_DSCRPTN_TXT_51,,X,,,,,
REPORT DESCRIPTION NUMBER 51,RPRT_DSCRPTN_NMBR_51,,X,,,,,
REPORT DESCRIPTION TEXT 52,RPRT_DSCRPTN_TXT_52,,X,,,,,
REPORT DESCRIPTION NUMBER 52,RPRT_DSCRPTN_NMBR_52,,X,,,,,
REPORT DESCRIPTION TEXT 53,RPRT_DSCRPTN_TXT_53,,X,,,,,
REPORT DESCRIPTION NUMBER 53,RPRT_DSCRPTN_NMBR_53,,X,,,,,
REPORT DESCRIPTION TEXT 54,RPRT_DSCRPTN_TXT_54,,X,,,,,
REPORT DESCRIPTION NUMBER 54,RPRT_DSCRPTN_NMBR_54,,X,,,,,
REPORT DESCRIPTION TEXT 55,RPRT_DSCRPTN_TXT_55,,X,,,,,
REPORT DESCRIPTION NUMBER 55,RPRT_DSCRPTN_NMBR_55,,X,,,,,
REPORT DESCRIPTION TEXT 56,RPRT_DSCRPTN_TXT_56,,X,,,,,
REPORT DESCRIPTION NUMBER 56,RPRT_DSCRPTN_NMBR_56,,X,,,,,
REPORT DESCRIPTION TEXT 57,RPRT_DSCRPTN_TXT_57,,X,,,,,
REPORT DESCRIPTION NUMBER 57,RPRT_DSCRPTN_NMBR_57,,X,,,,,
REPORT DESCRIPTION TEXT 58,RPRT_DSCRPTN_TXT_58,,X,,,,,
REPORT DESCRIPTION NUMBER 58,RPRT_DSCRPTN_NMBR_58,,X,,,,,
REPORT DESCRIPTION TEXT 59,RPRT_DSCRPTN_TXT_59,,X,,,,,
REPORT DESCRIPTION NUMBER 59,RPRT_DSCRPTN_NMBR_59,,X,,,,,
REPORT DESCRIPTION TEXT 60,RPRT_DSCRPTN_TXT_60,,X,,,,,
REPORT DESCRIPTION NUMBER 60,RPRT_DSCRPTN_NMBR_60,,X,,,,,
SALES DEALER PROCESSING DATE,SLS_DLR_PRCSSNG_DT,,X,,,,,
UPDATE TIMESTAMP DATE,UPDT_TMSTMP_DT,,X,,,,,
VEHICLE INFORMATION END ITEM MODEL CODE,VHCL_INFRMTN_END_ITM_MDL_CD,,X,,,,,
VEHICLE INFORMATION END ITEM BASIC MODEL CODE,VHCL_INFRMTN_END_ITM_BSC_MDL_CD,,X,,,,,
VEHICLE INFORMATION MODEL CLASS 1,VHCL_INFRMTN_MDL_CLSS_1,,X,,,,,
VEHICLE INFORMATION END ITEM EXTERIOR CODE,VHCL_INFRMTN_END_ITM_EXTRR_CD,,X,,,,,
SCHEMA TEXT MASTER,M_SCHM_TXT,,X,,,,,
VEHICLE VERSION TRANSACTION,T_VHCL_VRSN,,X,,,,,
VEHICLE VERSION MVL TRANSACTION,T_VHCL_VRSN_MVL,,X,,,,,
LANGUAGE ID,LNGG_ID,,X,,,,,
DATA VALUE TEXT,DT_VL_TXT,,X,,,,,
ABBREVIATION TEXT,ABBRVTN_TXT,,X,,,,,
FULL TEXT,FLL_TXT,,X,,,,,
SOURCE SYSTEM CREATE DATETIME,SRC_SYSTM_CRT_DTTM,,X,,,,,
SOURCE SYSTEM UPDATE DATETIME,SRC_SYSTM_UPDT_DTTM,,X,,,,,
COUNTRY DATASET NAME,CNTRY_DTST_NM,,X,,,,,
VERSION ID,VRSN_ID,,X,,,,,
VERSION UNIQUE ID,VRSN_UNQ_ID,,X,,,,,
SEGMENT ID,SGMNT_ID,,X,,,,,
JATO GLOBAL SEGMENT CODE,JT_GLBL_SGMNT_CD,,X,,,,,
JATO REGIONAL SEGMENT CODE,JT_RGNL_SGMNT_CD,,X,,,,,
JATO INTERNAL CITY BSG ID,JT_INTRNL_CTY_BSG_ID,,X,,,,,
VOLUME TYPE CODE,VLM_TYP_CD,,X,,,,,
JATO INTERNAL PRE CALC ID,JT_INTRNL_PR_CLC_ID,,X,,,,,
MAKE CONTINENT GROUP CODE,MK_CNTNNT_GRP_CD,,X,,,,,
MANUFACTURER GROUP CODE,MNFCTRR_GRP_CD,,X,,,,,
MAKE GROUP NAME,MK_GRP_NM,,X,,,,,
MODEL GROUP NAME,MDL_GRP_NM,,X,,,,,
VEHICLE MAKE NAME,VHCL_MK_NM,,X,,,,,
VEHICLE VERSION NAME,VHCL_VRSN_NM,,X,,,,,
VEHILCE TRIM NAME,VHLC_TRM_NM,,X,,,,,
LOCAL MANUFACTURER GROUP CODE,LCL_MNFCTRR_GRP_CD,,X,,,,,
LOCAL MANUFACTURER NAME,LCL_MNFCTRR_NM,,X,,,,,
LOCAL GLOBAL MAKE NAME,LCL_GLBL_MK_NM,,X,,,,,
LOCAL MAKE NAME,LCL_MK_NM,,X,,,,,
LOCAL TRIM LEVEL NAME,LCL_TRM_LVL_NM,,X,,,,,
LOCAL VERSION NAME,LCL_VRSN_NM,,X,,,,,
LIMITED EDITION CODE,LMTD_EDTN_CD,,X,,,,,
DOOR NUMBER,DR_NMBR,,X,,,,,
CAB TYPE CODE,CB_TYP_CD,,X,,,,,
ROOF TYPE CODE,RF_TYP_CD,,X,,,,,
SEATING CAPACITY NUMBER,STNG_CPCTY_NMBR,,X,,,,,
FACTORY BODY TYPE CODE,FCTRY_BDY_TYP_CD,,X,,,,,
ENGINE LITER VOLUME,ENGN_LTR_VLM,,X,,,,,
ENGINE CC CAPACITY,ENGN_CC_CPCTY,,X,,,,,
CYLINDER NUMBER,CYLNDR_NMBR,,X,,,,,
ENGINE CONFIGURATION CODE,ENGN_CNFGRTN_CD,,X,,,,,
MAXIMUM POWER KW CAPACITY,MXMM_PWR_KW_CPCTY,,X,,,,,
MAXIMUM POWER HP CAPACITY,MXMM_PWR_HP_CPCTY,,X,,,,,
FISCAL HP CAPACITY,FSCL_HP_CPCTY,,X,,,,,
FUEL TYPE CODE,FL_TYP_CD,,X,,,,,
OTHER FUEL TYPE CODE,OTHR_FL_TYP_CD,,X,,,,,
HYBRID TYPE CODE,HYBRD_TYP_CD,,X,,,,,
TURBO TYPE CODE,TRB_TYP_CD,,X,,,,,
TRANSMISSION TYPE DESCRIPTION TEXT,TRNSMSSN_TYP_DSCRPTN_TXT,,X,,,,,
GEAR NUMBER,GR_NMBR,,X,,,,,
DRIVEN WHEELS TYPE CODE,DRVN_WHLS_TYP_CD,,X,,,,,
WHEELBASE TYPE CODE,WHLBS_TYP_CD,,X,,,,,
DUAL REAR WHEELS CODE,DL_RR_WHLS_CD,,X,,,,,
AXLES TOTAL NUMBER,AXLS_TTL_NMBR,,X,,,,,
MODEL YEAR,MDL_YR,,X,,,,,
MODEL GENERATION NO,MDL_GNRTN_NO,,X,,,,,
CONVERTIBLE ROOF CODE,CNVRTBL_RF_CD,,X,,,,,
DRIVER LOCATION CODE,DRVR_LCTN_CD,,X,,,,,
JATO INTERNAL DATASET ID,JT_INTRNL_DTST_ID,,X,,,,,
JATO INTERNAL MODELMIXED CODE,JT_INTRNL_MDLMXD_CD,,X,,,,,
VEHICLE MM LENGTH,VHCL_MM_LNGTH,,X,,,,,
VEHICLE MM WIDTH,VHCL_MM_WDTH,,X,,,,,
VEHICLE MM HEIGHT,VHCL_MM_HGHT,,X,,,,,
WHEELBASE MM DEPTH,WHLBS_MM_DPTH,,X,,,,,
VEHICLE IN LENGTH,VHCL_IN_LNGTH,,X,,,,,
VEHICLE IN WIDTH,VHCL_IN_WDTH,,X,,,,,
VEHICLE IN HEIGHT,VHCL_IN_HGHT,,X,,,,,
WHEELBASE IN DEPTH,WHLBS_IN_DPTH,,X,,,,,
LOAD SPACE VOLUME,LD_SPC_VLM,,X,,,,,
LOAD SPACE CUBIC FOOT VOLUME,LD_SPC_CBC_FT_VLM,,X,,,,,
JATO INTERNAL DATA SOURCE ID,JT_INTRNL_DT_SRC_ID,,X,,,,,
ASSEMBLY COUNTRY CODE,ASSMBLY_CNTRY_CD,,X,,,,,
GROSS VEHICLE KG WEIGHT,GRSS_VHCL_KG_WGHT,,X,,,,,
VEHICLE CURB KG WEIGHT,VHCL_CRB_KG_WGHT,,X,,,,,
VEHICLE PAYLOAD CAPACITY,VHCL_PYLD_CPCTY,,X,,,,,
GROSS VEHICLE LBS WEIGHT,GRSS_VHCL_LBS_WGHT,,X,,,,,
VEHICLE CURB LBS WEIGHT,VHCL_CRB_LBS_WGHT,,X,,,,,
VEHICLE PAYLOAD ALLOWANCE LBS CAPACITY,VHCL_PYLD_ALLWNC_LBS_CPCTY,,X,,,,,
POWERTRAIN TYPE CODE,PWRTRN_TYP_CD,,X,,,,,
SOURCE SYSTEM CREATE DATE TIME,SRC_SYSTM_CRT_DT_TM,,X,,,,,
SOURCE SYSTEM UPDATE DATE TIME,SRC_SYSTM_UPDT_DT_TM,,X,,,,,
VER UNIQUE ID,VR_UNQ_ID,,X,,,,,
VOLUME YEAR,VLM_YR,,X,,,,,
PRICE CURRENCY CODE,PRC_CRRNCY_CD,,X,,,,,
PRICE DATE,PRC_DT,,X,,,,,
INCLUDING DELIVERY CHARGE RETAIL PRICE,INCLDNG_DLVRY_CHRG_RTL_PRC,,X,,,,,
BASE PRICE,BS_PRC,,X,,,,,
RETAIL PRICE,RTL_PRC,,X,,,,,
COUNTRY SPECIFIC PRICE,CNTRY_SPCFC_PRC,,X,,,,,
TOTAL INCLUDING PRICE,TTL_INCLDNG_PRC,,X,,,,,
DELIVERY CHARGE COST,DLVRY_CHRG_CST,,X,,,,,
JATO INTERNAL COUNT,JT_INTRNL_CNT,,X,,,,,
JANUARY VOLUME,JNRY_VLM,,X,,,,,
FEBRUARY VOLUME,FBRRY_VLM,,X,,,,,
MARCH VOLUME,MRCH_VLM,,X,,,,,
APRIL VOLUME,APRL_VLM,,X,,,,,
MAY VOLUME,MY_VLM,,X,,,,,
JUNE VOLUME,JN_VLM,,X,,,,,
JULY VOLUME,JLY_VLM,,X,,,,,
AUGEST VOLUME,AGST_VLM,,X,,,,,
SEPTEMBER VOLUME,SPTMBR_VLM,,X,,,,,
OCTOBER VOLUME,OCTBR_VLM,,X,,,,,
NOVEMBER VOLUME,NVMBR_VLM,,X,,,,,
DECEMBER VOLUME,DCMBR_VLM,,X,,,,,
YEAR TOTAL VOLUME,YR_TTL_VLM,,X,,,,,
STANDING PLACES NUMBER,STNDNG_PLCS_NMBR,,X,,,,,
SUB REGION NAME,SB_RGN_NM,,X,,,,,
REGION THIRD NAME,RGN_THRD_NM,,X,,,,,
REGION FOURTH NAME,RGN_FRTH_NM,,X,,,,,
UNIQUE ID,UNQ_ID,,X,,,,,
ENHANCED UNIQUE ID,ENHNCD_UNQ_ID,,X,,,,,
BUILT UNIQUE ID,BLT_UNQ_ID,,X,,,,,
NATIONAL CODE,NTNL_CD,,X,,,,,
TYPE APPROVAL CODE,TYP_APPRVL_CD,,X,,,,,
SOURCE BODYSTYLE CODE,SRC_BDYSTYL_CD,,X,,,,,
REIMPORTED VEHICLE CODE,RMPRTD_VHCL_CD,,X,,,,,
IMPORTED COUNTRY CODE,IMPRTD_CNTRY_CD,,X,,,,,
SOURCE REGISTRATION TYPE CODE,SRC_RGSTRTN_TYP_CD,,X,,,,,
VEHICLE OWNER CODE,VHCL_OWNR_CD,,X,,,,,
BIRTH OWNER YEAR,BRTH_OWNR_YR,,X,,,,,
OWNER CLASSIFICATION CODE,OWNR_CLSSFCTN_CD,,X,,,,,
OWNER USAGE CODE,OWNR_USG_CD,,X,,,,,
FLEET CODE,FLT_CD,,X,,,,,
MINIMUM FLEET CAPACITY,MNMM_FLT_CPCTY,,X,,,,,
MAXIMUM FLEET CAPACITY,MXMM_FLT_CPCTY,,X,,,,,
SOURCE CO2 QUANTITY,SRC_C2_QNTTY,,X,,,,,
JATO INTERNAL MIX TYPE CODE,JT_INTRNL_MX_TYP_CD,,X,,,,,
TRANSACTION PRICE,TRNSCTN_PRC,,X,,,,,
EU CO2 LEVEL COMBINED QUANTITY,EU_C2_LVL_CMBND_QNTTY,,X,,,,,
CANADA CO2 QUANTITY,CND_C2_QNTTY,,X,,,,,
USA ANNUAL TONS CO2 QUANTITY,US_ANNL_TNS_C2_QNTTY,,X,,,,,
CO2 LEVEL COMBINED QUANTITY,C2_LVL_CMBND_QNTTY,,X,,,,,
DUMMY HEADER ONE TEXT,DMMY_HDR_ON_TXT,,X,,,,,
DUMMY HEADER TWO TEXT,DMMY_HDR_TW_TXT,,X,,,,,
DUMMY HEADER THREE TEXT,DMMY_HDR_THR_TXT,,X,,,,,
DUMMY HEADER FOUR TEXT,DMMY_HDR_FR_TXT,,X,,,,,
CUSTOMER THANKS CP 1 TRANSACTION,T_CSTMR_THNKS_CP_1,,X,,,,,
CUSTOMER THANKS CP 2 TRANSACTION,T_CSTMR_THNKS_CP_2,,X,,,,,
USED CAR ASSESSMENT REPORT TRANSACTION,T_USD_CR_ASSSSMNT_RPRT,,X,,,,,
USED CAR ORDER DAILY TRANSACTION,T_USD_CR_ORDR_DLY,,X,,,,,
CUSTOMER PLAN TRANSACTION,T_CSTMR_PLN,,X,,,,,
USED CAR STOCK DETAIL TRANSACTION,T_USD_CR_STCK_DTL,,X,,,,,
ADDITIONAL EMAIL ADDRESS MASTER,M_ADDTNL_EML_ADDRSS,,X,,,,,
FMM EVENT MASTER,M_FMM_EVNT,,X,,,,,
ERRORS NUMBER,ERRRS_NMBR,,X,,,,,
QUALITY RATING NUMBER,QLTY_RTNG_NMBR,,X,,,,,
NO LONGER CONTACT BY ANY CHANNEL FLAG,NO_LNGR_CNTCT_BY_ANY_CHNNL_FLG,,X,,,,,
NO LONGER CONTACT BY EMAIL FLAG,NO_LNGR_CNTCT_BY_EML_FLG,,X,,,,,
NO LONGER CONTACT BY FAX FLAG,NO_LNGR_CNTCT_BY_FX_FLG,,X,,,,,
NO LONGER CONTACT BY SMS MMS FLAG,NO_LNGR_CNTCT_BY_SMS_MMS_FLG,,X,,,,,
NO LONGER CONTACT BY PHONE FLAG,NO_LNGR_CNTCT_BY_PHN_FLG,,X,,,,,
NO LONGER CONTACT BY DIRECT MAIL FLAG,NO_LNGR_CNTCT_BY_DRCT_ML_FLG,,X,,,,,
ADDRESS 1 APARTMENT TEXT,ADDRSS_1_APRTMNT_TXT,,X,,,,,
ADDRESS 3 NUMBER AND STREET TEXT,ADDRSS_3_NMBR_AND_STRT_TXT,,X,,,,,
ADDRESS 4 LOCALITY TEXT,ADDRSS_4_LCLTY_TXT,,X,,,,,
DP ID,DP_ID,,X,,,,,
MOBILE PHONE DO NOT CALL CODE,MBL_PHN_DO_NT_CLL_CD,,X,,,,,
STATE PROVINCE CODE,STT_PRVNC_CD,,X,,,,,
ZIP POST CODE,ZP_PST_CD,,X,,,,,
CREATION DATETIME,CRTN_DTTM,,X,,,,,
MODIFICATION DATETIME,MDFCTN_DTTM,,X,,,,,
NAME VALIDATION DATE FOR AC DATETIME,NM_VLDTN_DT_FR_AC_DTTM,,X,,,,,
ERROR REASON CLASS,ERRR_RSN_CLSS,,X,,,,,
ERROR TEXT,ERRR_TXT,,X,,,,,
UPDATE STATUS DATETIME,UPDT_STTS_DTTM,,X,,,,,
FORM ID,FRM_ID,,X,,,,,
ANSWER ID,ANSWR_ID,,X,,,,,
ANSWER DATETIME,ANSWR_DTTM,,X,,,,,
ANSWER UPDATE DATETIME,ANSWR_UPDT_DTTM,,X,,,,,
DESIRED PRODUCT TEXT,DSRD_PRDCT_TXT,,X,,,,,
VISIT FLAG,VST_FLG,,X,,,,,
STORE SEARCH POST CODE,STR_SRCH_PST_CD,,X,,,,,
SELECTED DEALER NAME,SLCTD_DLR_NM,,X,,,,,
SELECTED SHOP NAME,SLCTD_SHP_NM,,X,,,,,
SELECTED STORE ACQUAINTANCE FLAG,SLCTD_STR_ACQNTNC_FLG,,X,,,,,
LICENSE PLATE CHARACTER TEXT,LCNS_PLT_CHRCTR_TXT,,X,,,,,
LICENSE PLATE CLASS TEXT,LCNS_PLT_CLSS_TXT,,X,,,,,
LICENSE PLATE KANA TEXT,LCNS_PLT_KN_TXT,,X,,,,,
LICENSE PLATE NUMBER 1 TEXT,LCNS_PLT_NMBR_1_TXT,,X,,,,,
LICENSE PLATE NUMBER 2 TEXT,LCNS_PLT_NMBR_2_TXT,,X,,,,,
INFLOW SOURCE TEXT,INFLW_SRC_TXT,,X,,,,,
SITE CATALYST COOKIE TEXT,ST_CTLYST_CK_TXT,,X,,,,,
NISSAN MOTOR PRIVACY POLICY TERMS TEXT,NISSAN_MTR_PRVCY_PLCY_TRMS_TXT,,X,,,,,
NISSAN EMAIL MAGAGINE TERMS TEXT,NISSAN_EML_MGGN_TRMS_TXT,,X,,,,,
SELECTED DEALER CODE,SLCTD_DLR_CD,,X,,,,,
SELECTED SHOP CODE,SLCTD_SHP_CD,,X,,,,,
ECC 1 ID,ECC_1_ID,,X,,,,,
FORMER FAMILY CLASS,FRMR_FMLY_CLSS,,X,,,,,
FORMER NEW FAMILY FLAG,FRMR_NW_FMLY_FLG,,X,,,,,
FORMER OLD FAMILY FLAG,FRMR_OLD_FMLY_FLG,,X,,,,,
FORMER NISSAN COUNT,FRMR_NISSAN_CNT,,X,,,,,
FORMER OTHER COUNT,FRMR_OTHR_CNT,,X,,,,,
REJUDGE FLAG,RJDG_FLG,,X,,,,,
USER DELETE FLAG,USR_DLT_FLG,,X,,,,,
FAMILY VEHICLE JOINT ID,FMLY_VHCL_JNT_ID,,X,,,,,
VEHICLE MAKER CODE,VHCL_MKR_CD,,X,,,,,
WAREHOUSING SCHEDULE STORE CODE,WRHSNG_SCHDL_STR_CD,,X,,,,,
